game_id,rated,turns,victory_status,winner,White Rating,Black Rating,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response
7511,TRUE,11,Resign,Black,1147,1355,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7512,TRUE,12,Resign,White,1341,1421,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7513,TRUE,111,Resign,White,1458,1373,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
7514,TRUE,36,Resign,White,1360,1388,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7515,TRUE,41,Resign,Black,1401,1346,C44,5,Ponziani Opening,Ponziani Opening,
7516,TRUE,26,Resign,Black,1353,1542,B01,6,Scandinavian Defense: Icelandic-Palme Gambit,Scandinavian Defense,
7517,TRUE,29,Mate,White,1333,1586,C00,3,French Defense: Normal Variation,French Defense,
7518,TRUE,49,Out of Time,White,1753,1335,A10,2,English Opening: Anglo-Scandinavian Defense,English Opening,
7519,TRUE,38,Mate,Black,1337,1720,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7520,TRUE,23,Resign,White,1718,1340,C34,6,King's Gambit Accepted |  MacLeod Defense,King's Gambit,Accepted
7521,TRUE,46,Mate,Black,1347,1677,C20,4,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,King's Pawn Game,
7522,TRUE,55,Resign,Black,1391,1345,C42,6,Russian Game: Damiano Variation,Russian Game,
7523,TRUE,100,Mate,Black,1351,1674,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7524,TRUE,63,Resign,White,1524,1358,C50,8,Four Knights Game: Italian Variation,Four Knights Game,
7525,TRUE,46,Mate,Black,1362,1650,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7526,TRUE,49,Resign,White,1646,1365,C24,4,Bishop's Opening: Berlin Defense,Bishop's Opening,
7527,TRUE,47,Resign,Black,1456,1369,C61,6,Ruy Lopez: Bird Variation,Ruy Lopez,
7528,TRUE,35,Resign,Black,1378,1447,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7529,TRUE,23,Resign,Black,1461,1364,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
7530,TRUE,4,Resign,Black,1141,1358,D00,3,Blackmar-Diemer Gambit,Blackmar-Diemer Gambit,
7531,TRUE,7,Resign,White,1353,1148,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7532,TRUE,26,Resign,Black,1429,1333,C55,11,Italian Game: Scotch Gambit |  Walbrodt-Baird Gambit,Italian Game,
7533,TRUE,47,Mate,White,1323,1281,B57,8,Sicilian Defense: Modern Variations |  Main Line,Sicilian Defense,
7534,TRUE,26,Out of Time,Black,1334,1345,B02,4,Alekhine Defense: Scandinavian Variation,Alekhine Defense,
7535,TRUE,22,Mate,Black,1360,1332,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
7536,TRUE,70,Mate,Black,1332,1372,C20,3,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,
7537,TRUE,52,Resign,Black,1363,1623,C01,5,French Defense: Exchange Variation,French Defense,
7538,FALSE,44,Resign,White,2367,1760,A45,2,Indian Game,Indian Game,
7539,TRUE,104,Resign,Black,1446,1436,B07,7,Pirc Defense: Byrne Variation,Pirc Defense,
7540,TRUE,67,Resign,Black,1424,1421,C50,5,Italian Game,Italian Game,
7541,TRUE,43,Mate,White,1270,1277,B07,3,Pirc Defense #5,Pirc Defense,
7542,TRUE,37,Resign,Black,1597,1500,A40,2,Mikenas Defense,Mikenas Defense,
7543,FALSE,47,Out of Time,White,1598,1500,C42,8,Russian Game: Damiano Variation |  Kholmov Gambit,Russian Game,
7544,TRUE,34,Out of Time,Black,1159,1745,B01,4,Scandinavian Defense: Modern Variation #2,Scandinavian Defense,
7545,TRUE,26,Resign,White,1744,1163,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
7546,TRUE,56,Out of Time,Black,1305,1497,C34,6,King's Gambit Accepted |  MacLeod Defense,King's Gambit,Accepted
7547,TRUE,42,Mate,Black,1385,1740,B00,2,Owen Defense,Owen Defense,
7548,TRUE,33,Resign,Black,1786,1817,B46,10,Sicilian Defense: Paulsen Variation,Sicilian Defense,
7549,FALSE,46,Mate,Black,1494,1817,E10,5,Indian Game: Anti-Nimzo-Indian,Indian Game,
7550,FALSE,17,Mate,White,1817,1494,D20,7,Queen's Gambit Accepted: Central Variation |  McDonnell Defense |  Somov Gambit,Queen's Gambit,Accepted
7551,FALSE,44,Mate,Black,1494,1817,E00,5,Indian Game: Seirawan Attack,Indian Game,
7552,TRUE,98,Resign,Black,2227,2271,C77,9,Ruy Lopez: Morphy Defense |  Anderssen Variation,Ruy Lopez,
7553,TRUE,112,Draw,Draw,2273,2225,B50,4,Sicilian Defense,Sicilian Defense,
7554,TRUE,63,Resign,White,2277,2235,D45,10,Semi-Slav Defense: Normal Variation,Semi-Slav Defense,
7555,TRUE,100,Resign,Black,2245,2264,C00,4,Rat Defense: Small Center Defense,Rat Defense,
7556,TRUE,61,Resign,White,2279,2255,B76,17,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Panov Variation,Sicilian Defense,
7557,TRUE,77,Resign,White,2242,2305,B25,11,Sicilian Defense: Closed Variation,Sicilian Defense,
7558,TRUE,93,Resign,White,2263,2253,B52,6,Sicilian Defense: Canal Attack |  Main Line,Sicilian Defense,
7559,TRUE,68,Draw,Draw,2252,2295,B23,3,Sicilian Defense: Closed Variation,Sicilian Defense,
7560,TRUE,164,Mate,Black,2239,2241,B76,17,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Modern Line,Sicilian Defense,
7561,TRUE,71,Resign,White,2232,2252,B72,11,Sicilian Defense: Dragon |  6.Be3,Sicilian Defense,
7562,TRUE,55,Resign,White,2241,2244,B03,9,Alekhine Defense: Exchange Variation,Alekhine Defense,
7563,TRUE,90,Resign,Black,2231,2230,B72,11,Sicilian Defense: Dragon Variation |  Classical Variation #2,Sicilian Defense,
7564,TRUE,52,Resign,Black,2239,2321,B23,6,Sicilian Defense: Closed Variation |  Korchnoi Defense,Sicilian Defense,
7565,TRUE,39,Mate,White,1758,1387,B23,5,Sicilian Defense: Closed #2,Sicilian Defense,
7566,TRUE,80,Mate,Black,1389,1755,C70,8,Ruy Lopez: Morphy Defense |  Schliemann Defense Deferred,Ruy Lopez,
7567,TRUE,69,Mate,White,1330,1403,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
7568,TRUE,34,Resign,Black,1412,1492,B50,4,Sicilian Defense,Sicilian Defense,
7569,TRUE,56,Resign,Black,1426,1357,C40,3,King's Knight Opening,King's Knight Opening,
7570,TRUE,107,Resign,White,1462,1437,B80,10,Sicilian Defense: Scheveningen Variation,Sicilian Defense,
7571,TRUE,42,Resign,Black,1449,1463,C44,6,Ponziani Opening: Jaenisch Counterattack,Ponziani Opening,
7572,TRUE,79,Mate,White,1548,1458,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
7573,FALSE,49,Mate,White,1458,1459,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,
7574,TRUE,77,Resign,Black,1526,1443,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
7575,TRUE,56,Resign,White,1428,1510,B06,6,Modern Defense: Standard Defense,Modern Defense,
7576,FALSE,38,Resign,Black,1500,1428,A00,1,Kadas Opening,Kadas Opening,
7577,TRUE,84,Resign,Black,1432,1700,B30,5,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,Sicilian Defense,
7578,TRUE,87,Resign,White,1629,1439,D01,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7579,TRUE,103,Resign,White,1879,1441,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
7580,TRUE,95,Out of Time,White,1422,1635,C70,8,Ruy Lopez: Morphy Defense |  Caro Variation,Ruy Lopez,
7581,TRUE,89,Mate,White,1412,1344,B06,4,Robatsch (Modern) Defense,Robatsch (Modern) Defense,
7582,TRUE,39,Resign,White,2003,1413,D02,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7583,TRUE,47,Resign,White,1407,1222,C61,6,Ruy Lopez: Bird Variation,Ruy Lopez,
7584,FALSE,19,Resign,Black,1348,1407,B20,3,Sicilian Defense: Mengarini Variation,Sicilian Defense,
7585,FALSE,81,Resign,Black,1407,1347,C78,9,Ruy Lopez: Morphy Defense,Ruy Lopez,
7586,FALSE,44,Resign,White,1492,1407,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7587,FALSE,32,Resign,Black,1500,1407,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
7588,FALSE,37,Resign,White,1500,1407,D02,4,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,
7589,TRUE,69,Mate,White,1413,1419,D45,9,Semi-Slav Defense: Main Line,Semi-Slav Defense,
7590,FALSE,79,Resign,Black,1419,1500,C67,8,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,Ruy Lopez,
7591,TRUE,109,Draw,Draw,1417,1463,C65,8,Ruy Lopez: Berlin Defense |  Beverwijk Variation,Ruy Lopez,
7592,TRUE,53,Resign,White,1421,1430,B40,5,Sicilian Defense: Kramnik Variation,Sicilian Defense,
7593,TRUE,38,Mate,Black,1417,1417,B20,2,Sicilian Defense,Sicilian Defense,
7594,TRUE,32,Resign,Black,1422,1706,B00,2,Owen Defense,Owen Defense,
7595,TRUE,71,Resign,Black,1864,1398,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
7596,TRUE,31,Mate,White,1443,1410,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
7597,TRUE,92,Resign,Black,1411,1916,D02,4,Queen's Pawn Game: Anti-Torre,Queen's Pawn Game,
7598,TRUE,60,Resign,Black,1412,1398,B23,4,Sicilian Defense: Closed,Sicilian Defense,
7599,TRUE,83,Resign,Black,1409,1468,C41,4,Philidor Defense #2,Philidor Defense,
7600,TRUE,103,Resign,White,1739,1412,D43,8,Semi-Slav Defense,Semi-Slav Defense,
7601,TRUE,51,Resign,Black,1439,1390,B43,9,Sicilian Defense: Kan Variation |  Knight Variation,Sicilian Defense,
7602,FALSE,34,Out of Time,Black,1500,1500,A00,2,Van Geet Opening: Reversed Nimzowitsch,Van Geet Opening,
7603,FALSE,4,Mate,Black,1500,1829,A02,2,Bird Opening: From's Gambit,Bird Opening,
7604,FALSE,18,Resign,Black,1500,1500,A00,1,Kadas Opening,Kadas Opening,
7605,TRUE,20,Out of Time,Black,1679,1640,C00,2,French Defense #2,French Defense,
7606,TRUE,42,Resign,Black,1769,1624,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
7607,TRUE,151,Draw,Draw,1632,1621,A53,4,Old Indian Defense,Old Indian Defense,
7608,TRUE,126,Resign,Black,1568,1622,A10,2,English Opening: Anglo-Scandinavian Defense,English Opening,
7609,TRUE,51,Resign,White,1755,1630,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,
7610,TRUE,67,Resign,White,1615,1731,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
7611,TRUE,46,Resign,Black,1781,1598,C00,3,French Defense: La Bourdonnais Variation,French Defense,
7612,TRUE,30,Resign,Black,1625,1668,D11,5,Slav Defense: Modern Line,Slav Defense,
7613,TRUE,123,Resign,White,1980,1627,C00,3,French Defense: Steinitz Attack,French Defense,
7614,TRUE,76,Resign,Black,1555,1618,C11,7,French Defense: Classical Variation |  Steinitz Variation,French Defense,
7615,TRUE,44,Resign,White,1614,1318,A43,2,Old Benoni Defense,Old Benoni Defense,
7616,TRUE,112,Mate,Black,1587,1604,C00,3,French Defense: Knight Variation,French Defense,
7617,TRUE,60,Out of Time,Black,1608,1875,A40,2,English Defense #2,English Defense,
7618,TRUE,18,Resign,Black,1347,1604,C02,6,French Defense: Advance Variation #4,French Defense,
7619,TRUE,49,Resign,Black,1520,1595,C00,3,French Defense: Knight Variation,French Defense,
7620,TRUE,69,Resign,White,1614,1607,D02,8,Queen's Gambit Refused: Baltic Defense |  Pseudo-Slav,Queen's Gambit,Refused
7621,TRUE,66,Resign,Black,1589,1604,D00,3,Queen's Pawn Game #2,Queen's Pawn Game,
7622,TRUE,50,Mate,Black,1616,1802,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
7623,TRUE,46,Resign,Black,1474,1609,C02,7,French Defense: Advance Variation #2,French Defense,
7624,TRUE,60,Resign,Black,1621,1566,D10,4,Slav Defense,Slav Defense,
7625,TRUE,52,Resign,Black,1631,1665,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
7626,TRUE,52,Mate,Black,1545,1622,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,
7627,TRUE,51,Mate,White,1636,1633,C02,6,French Defense: Advance Variation #4,French Defense,
7628,TRUE,27,Resign,White,1631,1284,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
7629,TRUE,32,Resign,Black,1743,1616,C00,3,French Defense: Knight Variation,French Defense,
7630,TRUE,39,Resign,White,1600,1761,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
7631,TRUE,49,Resign,White,1629,1611,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,
7632,TRUE,158,Mate,Black,1675,1597,D15,7,Slav Defense: Three Knights Variation,Slav Defense,
7633,TRUE,51,Resign,White,1590,1461,A41,2,Queen's Pawn,Queen's Pawn,
7634,TRUE,94,Resign,Black,1316,1586,C00,3,French Defense: Knight Variation,French Defense,
7635,TRUE,102,Mate,Black,1555,1569,D30,6,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,Queen's Gambit,Declined
7636,TRUE,135,Mate,White,1555,1454,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
7637,TRUE,55,Mate,White,1548,1567,C02,9,French Defense: Advance Variation |  Paulsen Attack,French Defense,
7638,TRUE,55,Resign,White,1555,1576,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
7639,TRUE,95,Resign,Black,1562,1715,A54,6,Old Indian Defense: Tartakower-Indian,Old Indian Defense,
7640,TRUE,69,Resign,White,1812,1575,C01,5,French Defense: Exchange Variation,French Defense,
7641,TRUE,31,Mate,White,1306,1409,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
7642,TRUE,34,Mate,Black,1411,1953,C22,7,Center Game: Hall Variation,Center Game,
7643,FALSE,57,Mate,White,1764,1411,C44,5,Scotch Game,Scotch Game,
7644,TRUE,57,Resign,White,1908,1414,D00,3,Queen's Pawn Game #2,Queen's Pawn Game,
7645,TRUE,57,Mate,White,1657,1384,D00,4,Queen's Pawn Game #3,Queen's Pawn Game,
7646,TRUE,114,Resign,White,1570,1440,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
7647,TRUE,27,Resign,White,1405,1437,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7648,TRUE,39,Resign,White,1670,1485,D37,7,Queen's Gambit Declined: Three Knights Variation,Queen's Gambit,Declined
7649,TRUE,26,Resign,Black,1487,2097,D01,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7650,TRUE,55,Mate,White,1461,1388,A34,3,English Opening: Symmetrical Variation |  Normal Variation,English Opening,
7651,FALSE,35,Resign,White,1500,1505,C48,8,Four Knights Game: Spanish Variation |  Classical Variation,Four Knights Game,
7652,FALSE,4,Draw,Draw,1505,1500,D01,4,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7653,FALSE,26,Resign,White,1496,1505,B02,4,Alekhine Defense: Normal Variation,Alekhine Defense,
7654,TRUE,33,Resign,White,1581,1545,D06,4,Queen's Gambit Refused: Austrian Defense,Queen's Gambit,Refused
7655,TRUE,139,Mate,White,1714,1577,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
7656,TRUE,67,Resign,White,1039,1070,C00,3,French Defense: King's Indian Attack,French Defense,
7657,TRUE,118,Mate,Black,1077,1299,A00,1,Van't Kruijs Opening,Van't Kruijs Opening,
7658,TRUE,67,Resign,Black,970,1065,C00,2,French Defense #2,French Defense,
7659,TRUE,104,Resign,Black,1962,2091,C02,9,French Defense: Advance Variation |  Nimzowitsch Gambit,French Defense,
7660,TRUE,73,Out of Time,White,1884,1870,B21,5,Sicilian Defense: Smith-Morra Gambit,Sicilian Defense,
7661,TRUE,85,Resign,White,1686,2166,E42,9,Nimzo-Indian Defense: Huebner Variation |  Rubinstein Variation,Nimzo-Indian Defense,
7662,TRUE,14,Draw,Draw,1774,1648,C10,8,French Defense: Rubinstein Variation |  Blackburne Defense,French Defense,
7663,TRUE,81,Out of Time,White,1348,1272,C46,7,Four Knights Game: Italian Variation,Four Knights Game,
7664,TRUE,45,Mate,White,1257,1362,C48,8,Four Knights Game: Spanish Variation |  Classical Variation,Four Knights Game,
7665,TRUE,33,Mate,White,1352,1352,C42,5,Russian Game: Three Knights Game,Russian Game,
7666,TRUE,103,Resign,White,1546,1357,C65,6,Ruy Lopez: Berlin Defense #2,Ruy Lopez,
7667,TRUE,59,Resign,Black,1357,1369,C68,7,Ruy Lopez: Exchange Variation,Ruy Lopez,
7668,TRUE,30,Mate,Black,1371,1270,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,
7669,TRUE,27,Resign,Black,1279,1363,B00,5,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,Nimzowitsch Defense,
7670,TRUE,83,Resign,White,1354,1289,B13,5,Caro-Kann Defense: Exchange Variation,Caro-Kann Defense,
7671,TRUE,76,Mate,Black,1319,1343,D00,3,Queen's Pawn Game: Mason Attack,Queen's Pawn Game,
7672,FALSE,50,Resign,Black,1500,1500,B20,3,Sicilian Defense: Snyder Variation,Sicilian Defense,
7673,FALSE,53,Resign,White,1500,1500,C44,5,Scotch Game,Scotch Game,
7674,TRUE,60,Resign,White,1948,1864,B12,5,Caro-Kann Defense: Advance Variation,Caro-Kann Defense,
7675,TRUE,23,Resign,Black,1292,1947,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
7676,TRUE,23,Out of Time,White,1941,1687,B02,6,Alekhine Defense: Mokele Mbembe |  Vavra Defense,Alekhine Defense,
7677,TRUE,89,Mate,White,1938,1500,C53,7,Italian Game: Classical Variation #2,Italian Game,
7678,TRUE,59,Mate,White,1925,1839,B07,3,Pirc Defense #5,Pirc Defense,
7679,TRUE,92,Resign,Black,1853,1912,B21,12,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,Sicilian Defense,
7680,TRUE,37,Resign,White,1898,1852,B45,9,Sicilian Defense: Paulsen Variation |  Normal Variation,Sicilian Defense,
7681,TRUE,62,Mate,Black,1432,1895,B21,3,Sicilian Defense: Smith-Morra Gambit #2,Sicilian Defense,
7682,TRUE,75,Resign,White,1916,1911,D00,2,Queen's Pawn Game,Queen's Pawn Game,
7683,TRUE,24,Resign,Black,1932,1839,B88,12,Sicilian Defense: Sozin Attack |  Leonhardt Variation,Sicilian Defense,
7684,TRUE,17,Resign,White,1925,1698,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,
7685,TRUE,66,Resign,Black,1703,1916,B51,5,Sicilian Defense: Canal-Sokolsky Attack,Sicilian Defense,
7686,TRUE,29,Mate,White,1916,1072,C00,3,French Defense: Normal Variation,French Defense,
7687,TRUE,63,Mate,White,1913,1463,B00,2,Owen Defense,Owen Defense,
7688,TRUE,74,Resign,Black,1465,1910,B20,2,Sicilian Defense,Sicilian Defense,
7689,TRUE,54,Resign,Black,1941,1605,C00,3,French Defense: Normal Variation,French Defense,
7690,TRUE,22,Resign,Black,1608,1936,A00,3,Valencia Opening,Valencia Opening,
7691,TRUE,82,Resign,Black,1576,1931,B56,10,Sicilian Defense: Classical Variation,Sicilian Defense,
7692,TRUE,53,Resign,White,1927,1565,C00,4,Rat Defense: Small Center Defense,Rat Defense,
7693,TRUE,84,Resign,Black,1528,1519,D06,4,Queen's Gambit Refused: Austrian Defense,Queen's Gambit,Refused
7694,TRUE,96,Draw,Draw,1531,1430,A43,3,Benoni Defense: Benoni Gambit Accepted,Benoni Defense,
7695,TRUE,36,Resign,White,1669,1538,A00,1,Anderssen Opening,Anderssen Opening,
7696,TRUE,45,Resign,Black,1545,1658,A40,2,Horwitz Defense,Horwitz Defense,
7697,TRUE,32,Resign,White,1607,1554,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
7698,TRUE,12,Resign,Black,1564,1598,D02,4,Queen's Gambit Refused: Baltic Defense,Queen's Gambit,Refused
7699,TRUE,43,Draw,Draw,1527,1565,B21,12,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,Sicilian Defense,
7700,TRUE,100,Resign,White,1635,1574,B20,3,Sicilian Defense: Staunton-Cochrane Variation,Sicilian Defense,
7701,TRUE,61,Resign,White,1425,1589,B20,2,Sicilian Defense,Sicilian Defense,
7702,TRUE,84,Draw,Draw,1589,1606,D06,4,Queen's Gambit Refused: Austrian Defense,Queen's Gambit,Refused
7703,TRUE,102,Resign,White,1570,1600,B90,11,Sicilian Defense: Najdorf Variation |  English Attack,Sicilian Defense,
7704,TRUE,62,Mate,Black,1600,1636,D11,5,Slav Defense: Modern Line,Slav Defense,
7705,TRUE,111,Draw,Draw,1783,1595,D02,3,Queen's Pawn Game: Zukertort Variation,Queen's Pawn Game,
7706,TRUE,89,Mate,White,1583,1622,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused
7707,TRUE,37,Resign,White,1370,1600,B50,4,Sicilian Defense,Sicilian Defense,
7708,TRUE,49,Resign,White,1593,1503,A84,3,Dutch Defense,Dutch Defense,
7709,TRUE,38,Resign,White,1573,1604,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
7710,TRUE,19,Out of Time,White,1596,1502,D20,5,Queen's Gambit Accepted: Old Variation,Queen's Gambit,Accepted
7711,TRUE,33,Resign,White,1500,1605,B50,4,Sicilian Defense,Sicilian Defense,
7712,TRUE,112,Out of Time,Black,1635,1593,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7713,TRUE,12,Resign,White,1625,1603,D00,3,Queen's Pawn Game: Chigorin Variation,Queen's Pawn Game,
7714,TRUE,54,Resign,Black,1610,1750,E76,13,King's Indian Defense: Four Pawns Attack |  Dynamic Attack,King's Indian Defense,
7715,TRUE,53,Resign,White,1606,1620,B92,11,Sicilian Defense: Najdorf Variation |  Opocensky Variation,Sicilian Defense,
7716,TRUE,71,Mate,White,1610,1606,D08,10,Queen's Gambit Refused: Albin Countergambit |  Lasker Trap,Queen's Gambit,Refused
7717,TRUE,73,Resign,White,1599,1609,D08,10,Queen's Gambit Refused: Albin Countergambit |  Lasker Trap,Queen's Gambit,Refused
7718,TRUE,56,Resign,Black,1616,1588,D37,7,Queen's Gambit Declined: Three Knights Variation,Queen's Gambit,Declined
7719,TRUE,50,Resign,White,1577,1594,E38,8,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,Nimzo-Indian Defense,
7720,TRUE,92,Out of Time,Black,1712,1563,B20,3,Sicilian Defense: Bowdler Attack,Sicilian Defense,
7721,TRUE,41,Resign,White,1552,1567,D35,7,Queen's Gambit Declined: Exchange Variation,Queen's Gambit,Declined
7722,TRUE,57,Resign,White,1540,1579,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined
7723,TRUE,64,Mate,Black,1528,1530,B20,3,Sicilian Defense: Staunton-Cochrane Variation,Sicilian Defense,
7724,TRUE,41,Resign,White,1504,1541,D50,7,Queen's Gambit Declined: Modern Variation,Queen's Gambit,Declined
7725,TRUE,56,Resign,Black,1552,1530,A10,2,English Opening: Anglo-Scandinavian Defense,English Opening,
7726,TRUE,50,Out of Time,Black,1543,1456,D08,4,Queen's Gambit Refused: Albin Countergambit,Queen's Gambit,Refused
